# Class red_S0 blue_S0 green_S0 nir_wide_S0 nir_S0 swir_1_S0 swir_2_S0 red_edge_1_S0 red_edge_2_S0 red_edge_3_S0 EVI_S0 edev_S0 sdev_S0 bcdev_S0 NDVI_S0 LAI_S0 MNDWI_S0 evi_10_S0 evi_50_S0 evi_90_S0 evi_range_S0 evi_std_S0 rainclim_min_S0 rainclim_mean_S0 rainclim_max_S0 rainclim_range_S0 rainclim_std_S0 f_mean_n1_S0 f_mean_n2_S0 f_mean_n3_S0 f_std_n1_S0 f_std_n2_S0 f_std_n3_S0 f_median_n1_S0 f_median_n2_S0 f_median_n3_S0 abs_change_S0 mean_change_S0 median_change_S0 discordance_S0 complexity_S0 central_diff_S0 slope mrvbf mrrtf
0.000000 0.237164 0.117070 0.165065 0.309020 0.331790 0.440219 0.359829 0.275048 0.288983 0.306786 0.130717 2.209963 7.001198 2.867058 0.169760 0.354936 -0.454651 0.099762 0.125294 0.214739 0.116002 0.068433 1.225845 25.798639 102.980392 101.754547 33.566658 1.396098 0.542018 0.379966 0.695744 0.237885 0.113622 1.390664 0.544644 0.398625 0.020143 0.000135 0.000000 0.002935 24.465908 0.000033 2.970662 5.000000 6.500000
1.000000 0.127846 0.078659 0.102465 0.193136 0.212957 0.247787 0.188000 0.150574 0.176119 0.191658 0.155485 2.496299 5.254205 2.714971 0.252315 0.444545 -0.417537 0.124376 0.159667 0.283832 0.152637 0.067229 12.111162 93.772705 183.372437 171.261276 57.994110 1.132165 0.378464 0.184572 0.918050 0.185050 0.071458 0.557092 0.298198 0.191173 0.018291 0.000068 0.000000 -0.000886 18.240671 0.000007 9.470333 0.000000 0.000000
0.000000 0.172001 0.059869 0.095295 0.255500 0.273502 0.358513 0.306223 0.216804 0.244193 0.258541 0.140425 2.261466 5.761346 2.791507 0.235301 0.390059 -0.581025 0.090825 0.146460 0.267772 0.164747 0.081581 1.913936 28.638924 76.506104 74.592171 28.278156 1.159860 0.528716 0.368427 0.768400 0.197362 0.103873 1.079204 0.496469 0.347926 0.035059 0.000867 0.000000 0.012478 52.697197 0.000012 1.873590 5.000000 0.500000
0.000000 0.142158 0.051641 0.077760 0.214405 0.228978 0.331280 0.275616 0.178878 0.199447 0.213263 0.129125 2.156293 6.079474 2.524000 0.235518 0.349175 -0.620034 0.097511 0.125016 0.303633 0.208184 0.085407 2.644795 29.476000 104.800026 102.155228 34.604595 1.356118 0.522183 0.262905 0.815969 0.313573 0.124778 0.965225 0.554427 0.226755 0.027285 0.001216 0.000000 0.006872 30.608246 -0.000182 2.651650 4.000000 1.000000
0.000000 0.065201 0.042439 0.065131 0.220611 0.238626 0.212126 0.148590 0.111657 0.189849 0.216900 0.330581 1.683003 4.242485 2.036773 0.570825 1.078041 -0.522101 0.160329 0.349668 0.485868 0.319951 0.124662 8.570433 61.729473 129.915039 121.344604 39.442467 2.042187 0.514301 0.299770 1.373783 0.111801 0.118954 1.749918 0.509658 0.279633 0.027176 0.002756 0.000000 0.014839 7.738378 0.000114 27.854420 0.000000 0.000000
0.000000 0.130613 0.047815 0.073731 0.209164 0.233583 0.308495 0.248958 0.172746 0.198131 0.215169 0.155185 2.645823 5.854263 3.054380 0.282606 0.443459 -0.614357 0.105096 0.157009 0.312108 0.207012 0.086675 11.985796 50.818665 164.061493 152.075699 44.698387 1.671553 0.620722 0.336919 1.164333 0.311400 0.140707 1.301043 0.585749 0.291643 0.026165 0.000394 0.000000 -0.000119 19.152473 -0.000223 2.404834 3.000000 0.000000
0.000000 0.042986 0.037593 0.059407 0.306657 0.347929 0.179774 0.089019 0.096394 0.264551 0.320533 0.575845 1.774761 5.990273 2.509356 0.784245 1.965407 -0.510466 0.380219 0.576605 0.735474 0.364859 0.151203 26.439774 161.252869 332.268982 305.829224 113.356239 2.490974 1.243357 0.664882 1.538174 0.526617 0.246018 2.012794 1.197515 0.750709 0.059708 0.000362 0.000000 0.040523 44.018661 -0.000248 19.385550 0.000000 0.000000
0.000000 0.178064 0.111100 0.142088 0.195361 0.202690 0.230286 0.209535 0.193667 0.194041 0.199788 0.044747 3.135930 7.948923 3.349306 0.067372 0.043894 -0.237008 0.029509 0.043957 0.063789 0.029112 0.016114 3.149348 23.506346 61.070175 57.920826 18.243118 0.206249 0.106408 0.078360 0.120600 0.042877 0.026135 0.155526 0.098911 0.074020 0.008417 0.000067 0.000000 -0.003833 72.669785 -0.000002 4.235262 0.000000 1.500000
0.000000 0.233115 0.137335 0.181577 0.260555 0.273274 0.356789 0.371385 0.249776 0.249682 0.259708 0.069697 2.643928 7.870468 3.227962 0.088681 0.134163 -0.333457 0.052253 0.069019 0.088640 0.034605 0.017804 1.695283 18.273241 41.947632 40.252350 13.275043 0.322662 0.200048 0.170043 0.180494 0.059979 0.060105 0.254761 0.211573 0.172372 0.012052 -0.000089 0.000000 0.000008 174.450500 0.000030 75.766220 0.000000 0.000000
0.000000 0.181899 0.110063 0.145778 0.223261 0.237291 0.307184 0.280297 0.205579 0.213782 0.224722 0.092125 3.309733 7.606415 3.711989 0.132147 0.215307 -0.355231 0.074502 0.089023 0.143087 0.067778 0.045692 0.664539 23.127832 56.658760 55.994221 17.537119 0.865959 0.491322 0.175467 0.350070 0.132215 0.072338 0.897518 0.488524 0.183459 0.012565 0.002513 0.000000 0.000968 14.338372 0.000094 7.394812 0.500000 1.000000
0.000000 0.252013 0.127024 0.186804 0.336545 0.360571 0.436325 0.361886 0.309107 0.326325 0.344909 0.134588 2.308735 6.485127 3.118712 0.170024 0.368939 -0.402739 0.092760 0.136866 0.256549 0.155044 0.075492 0.186053 27.665817 90.150833 89.964783 33.132439 1.557663 0.637942 0.362643 0.653160 0.269931 0.158556 1.471293 0.655752 0.360756 0.029568 0.001011 0.000000 -0.014526 29.304863 0.000208 2.975452 5.000000 0.000000
0.000000 0.030296 0.031787 0.041942 0.019070 0.019330 0.020225 0.017770 0.030392 0.022043 0.022412 -0.028132 2.657207 2.796296 0.933602 -0.218411 -0.219782 0.351191 -0.160077 -0.020160 -0.002165 0.156521 0.073430 8.090024 119.038025 333.589813 325.499786 113.623520 1.427636 0.435239 0.406170 0.976250 0.184348 0.112533 0.894684 0.402328 0.429516 0.024764 -0.000349 0.000000 -0.128325 32.229893 0.000009 2.161121 4.000000 2.000000
0.000000 0.149780 0.093889 0.115927 0.197989 0.216588 0.332643 0.282116 0.172622 0.181005 0.193787 0.114719 2.562302 7.071976 2.866180 0.177796 0.297053 -0.483128 0.094861 0.111660 0.187649 0.092046 0.123886 3.246188 37.206646 122.214508 118.968323 35.313877 2.426702 1.179789 0.649881 0.962325 0.339171 0.277925 2.575326 1.126276 0.588129 0.023932 0.007836 0.000000 -0.007333 11.703510 -0.000021 2.967961 3.000000 6.000000
0.000000 0.039840 0.032346 0.055187 0.238392 0.256322 0.175026 0.096551 0.087218 0.197309 0.232064 0.435217 2.162545 5.778545 2.563218 0.731447 1.456615 -0.517784 0.339430 0.432253 0.642358 0.312387 0.138521 17.293566 84.294106 238.910004 221.616440 67.615578 2.424120 1.197270 0.537003 1.006431 0.323277 0.235167 2.155963 1.268112 0.555850 0.051768 0.000631 0.000000 -0.015091 47.536819 0.001796 7.310125 1.000000 0.000000
1.000000 0.142706 0.082625 0.110885 0.196168 0.209737 0.261616 0.206772 0.165891 0.178776 0.191000 0.112006 2.003702 5.147414 2.356341 0.180625 0.287238 -0.399001 0.064931 0.098287 0.324892 0.261906 0.106869 12.619752 73.697952 153.884445 141.264694 44.041039 2.104186 0.495696 0.441096 1.243472 0.222045 0.135637 1.360021 0.554957 0.473179 0.029202 0.000774 0.000000 -0.022291 24.501118 -0.000244 13.115414 0.000000 0.000000
1.000000 0.119243 0.066792 0.092219 0.194815 0.209034 0.255389 0.203952 0.143608 0.168309 0.185216 0.158601 1.567260 3.907127 1.687994 0.273661 0.455818 -0.469882 0.094883 0.140654 0.523784 0.428621 0.175315 12.729395 72.265427 154.903229 142.173828 43.433033 3.855031 0.619108 0.507639 2.973043 0.303628 0.246042 3.743085 0.677029 0.493087 0.029259 0.000138 0.000000 -0.023581 5.121257 0.000040 4.327152 3.000000 0.000000
1.000000 0.141852 0.076904 0.115374 0.308577 0.325409 0.325491 0.228588 0.192489 0.262633 0.290828 0.284685 1.816489 4.570305 2.385735 0.389861 0.911989 -0.478853 0.152977 0.257171 0.526996 0.359945 0.150868 14.370289 79.736504 162.717300 148.347015 46.061466 3.374239 0.667479 0.603550 2.763528 0.402868 0.210693 1.861937 0.593756 0.605762 0.044312 -0.001967 0.000000 -0.002144 14.519752 0.000514 13.176157 0.000000 0.000000
1.000000 0.158188 0.077691 0.112961 0.248392 0.282690 0.307129 0.235390 0.204496 0.235944 0.253562 0.173059 1.980568 5.816936 2.421670 0.263740 0.508126 -0.455129 0.106463 0.162246 0.379646 0.271933 0.138612 14.370289 79.736504 162.717300 148.347015 46.061466 3.145253 0.936484 0.468744 2.270571 0.337076 0.193227 1.805506 0.954828 0.509240 0.026329 0.000596 0.000000 -0.003110 10.826031 0.000083 10.960789 1.000000 0.000000
1.000000 0.090015 0.053112 0.070363 0.142488 0.168355 0.220234 0.183989 0.116699 0.132220 0.147040 0.124310 2.063056 4.540377 2.012073 0.261402 0.331753 -0.515509 0.082260 0.115696 0.391166 0.294633 0.148862 15.104650 80.091408 166.811417 151.706772 46.617573 3.620315 0.789022 0.428918 2.331844 0.144070 0.194078 3.191772 0.770737 0.472974 0.039632 0.000103 0.000000 -0.016220 13.201111 0.000015 7.660324 1.000000 0.000000
1.000000 0.134519 0.073576 0.101539 0.211848 0.224825 0.267364 0.210579 0.159311 0.183893 0.200913 0.154235 1.818239 4.349345 2.210402 0.256443 0.440022 -0.448442 0.097314 0.141225 0.555151 0.455309 0.188009 12.729395 72.265427 154.903229 142.173828 43.433033 3.734739 0.473701 0.487345 2.627329 0.275687 0.141018 3.632485 0.463982 0.468925 0.033389 -0.000635 0.000000 -0.022868 5.187249 0.000195 3.584302 1.000000 0.500000
1.000000 0.087764 0.053953 0.073329 0.151829 0.167432 0.172184 0.143401 0.114814 0.139748 0.152937 0.154460 1.961523 4.482965 1.995709 0.312103 0.440836 -0.402744 0.095383 0.132238 0.398687 0.303304 0.130413 9.436176 77.373184 201.765991 192.329819 59.198914 2.372514 0.423355 0.299636 2.469000 0.111547 0.126291 1.158412 0.403228 0.316038 0.024638 0.000872 0.000000 -0.005095 6.078535 -0.000007 17.193546 0.000000 0.000000
1.000000 0.078627 0.050813 0.077334 0.234650 0.247418 0.162366 0.113219 0.123010 0.213746 0.237937 0.315359 1.344272 4.311654 1.861213 0.517692 1.022971 -0.354742 0.086609 0.306932 0.605552 0.518943 0.201092 35.848263 149.223236 259.206390 223.358124 64.302078 3.349133 1.029786 0.498226 1.533560 0.495794 0.250910 3.217951 1.296685 0.449871 0.046368 0.005637 0.000000 -0.015864 20.943110 -0.002132 19.454363 0.000000 0.000000
1.000000 0.114044 0.089258 0.116728 0.306517 0.318497 0.219631 0.143592 0.164112 0.260382 0.293329 0.383678 0.989989 3.496237 1.797232 0.471274 1.270148 -0.309209 0.087636 0.341394 0.752039 0.665469 0.296057 35.969116 110.673737 204.890869 168.921753 52.766262 5.348273 1.647287 1.836496 2.420634 1.042572 0.600486 4.892514 2.077097 1.784549 0.073767 0.005069 0.000000 -0.012010 29.166225 -0.000696 17.113152 0.000000 0.000000
1.000000 0.172764 0.082474 0.119654 0.257396 0.276442 0.320142 0.255894 0.207043 0.228965 0.248181 0.153430 2.109406 6.006256 2.620529 0.230946 0.437110 -0.455296 0.123323 0.145668 0.340469 0.224686 0.120700 15.475553 84.658951 170.867416 155.391861 48.284309 2.788451 0.768385 0.534045 1.923592 0.275855 0.162928 2.270773 0.760587 0.548873 0.021152 0.000395 0.000000 -0.010179 11.101423 0.000164 19.318323 0.000000 0.000000
1.000000 0.115407 0.065627 0.090907 0.197110 0.209829 0.269551 0.209131 0.139519 0.166231 0.183204 0.166591 2.134921 4.755634 2.485843 0.289843 0.484727 -0.496199 0.111191 0.169722 0.372252 0.255928 0.117065 9.713408 72.963501 181.404663 171.691254 51.890175 3.186360 0.521727 0.422259 1.564640 0.227550 0.130685 2.985174 0.577930 0.433970 0.038817 0.000678 0.000000 -0.037462 15.941239 -0.000006 5.154879 2.000000 0.000000
1.000000 0.127811 0.073628 0.099859 0.211532 0.226866 0.284942 0.222163 0.154487 0.182075 0.199632 0.163723 2.081844 5.005433 2.354452 0.268170 0.474349 -0.480916 0.118961 0.157280 0.433796 0.314862 0.157691 9.713408 72.963501 181.404663 171.691254 51.890175 2.992023 0.784437 0.500084 2.232682 0.345025 0.176843 2.143063 0.695160 0.504071 0.038016 -0.000031 0.000000 -0.004912 14.097803 0.000082 5.614247 1.000000 0.000000
1.000000 0.125653 0.069178 0.098379 0.199513 0.214283 0.229676 0.170767 0.154326 0.177997 0.194146 0.147546 2.170712 5.452094 2.368549 0.253671 0.415822 -0.401903 0.109736 0.132981 0.541473 0.429458 0.169232 11.100468 92.514046 295.292480 284.192017 91.909615 3.084669 0.793826 0.465395 2.067588 0.240247 0.130182 2.730789 0.863289 0.445408 0.029440 -0.000279 0.000000 -0.011481 10.397986 -0.000061 2.357023 5.000000 3.000000
1.000000 0.141165 0.070057 0.104350 0.228425 0.240629 0.232783 0.178845 0.168462 0.210738 0.225641 0.160543 1.582634 4.171974 1.911786 0.262027 0.462846 -0.372572 0.083699 0.132794 0.574481 0.496738 0.212499 14.448711 105.809631 324.898010 310.449310 101.741005 3.141233 0.827569 0.646102 2.775840 0.261235 0.206824 1.577616 0.945267 0.665149 0.039638 0.000213 0.000000 0.004754 14.904140 -0.000132 19.939144 0.000000 0.000000
1.000000 0.138705 0.069968 0.103671 0.248722 0.259435 0.251485 0.185879 0.177595 0.217375 0.237574 0.194251 1.680218 4.451974 1.982087 0.306011 0.584799 -0.416195 0.116799 0.174673 0.512991 0.401439 0.186321 14.448711 105.809631 324.898010 310.449310 101.741005 3.243170 0.979209 0.689818 1.686857 0.375721 0.358574 2.537632 1.082657 0.758417 0.039301 -0.000380 0.000000 0.013592 22.860016 -0.000165 12.610621 0.000000 0.000000
1.000000 0.092434 0.053667 0.082477 0.212173 0.224030 0.207594 0.148517 0.134334 0.188965 0.206635 0.239112 1.656477 3.626564 1.982013 0.415792 0.747108 -0.431326 0.096147 0.216256 0.466591 0.370444 0.149484 12.742322 107.645111 318.961975 306.219666 102.028008 2.194486 1.030553 0.585074 2.299519 0.328368 0.173239 1.225307 0.838067 0.521033 0.038380 0.000517 0.000000 -0.020225 18.409575 -0.000082 13.618803 0.000000 0.000000
1.000000 0.120532 0.073069 0.096957 0.162638 0.171985 0.164066 0.128953 0.140775 0.151969 0.161274 0.093082 1.985162 5.416481 1.992393 0.171688 0.218770 -0.255592 0.045641 0.074180 0.463019 0.416626 0.164154 8.573693 86.252495 290.497986 281.924286 89.168343 3.119892 0.432536 0.240884 1.979151 0.156501 0.082555 2.612185 0.465990 0.237355 0.028137 0.000640 0.000000 -0.000892 8.892388 -0.000039 2.532397 1.000000 3.000000
1.000000 0.143697 0.074740 0.106581 0.190578 0.197261 0.218252 0.180032 0.163557 0.177726 0.190460 0.079184 2.586024 6.180808 2.683974 0.141703 0.168488 -0.330291 0.056876 0.077665 0.236209 0.182068 0.077956 3.954032 114.734261 405.429688 401.475647 137.927277 1.322095 0.255048 0.228259 1.048132 0.067009 0.075701 0.831563 0.266035 0.228873 0.023609 0.000244 0.000000 -0.027622 23.266882 0.000026 5.000000 1.000000 2.000000
1.000000 0.143177 0.072407 0.108807 0.227327 0.240927 0.253351 0.200645 0.178883 0.209077 0.224899 0.149829 2.160471 4.617157 2.474142 0.242882 0.424080 -0.403908 0.079509 0.115664 0.491082 0.407373 0.164272 4.397216 116.628944 396.612946 392.215729 136.153275 2.566502 0.523587 0.361138 2.495536 0.197559 0.112843 1.437971 0.589955 0.397267 0.030763 0.000636 0.000000 -0.022355 8.711818 -0.000003 6.718548 1.000000 0.000000
1.000000 0.101959 0.048233 0.076824 0.185688 0.198432 0.194927 0.150328 0.129864 0.168527 0.182434 0.165818 2.205668 4.363053 2.340430 0.321156 0.481931 -0.434602 0.077148 0.176214 0.433898 0.352305 0.148479 4.950256 121.620369 417.049377 412.099121 142.371170 2.250173 0.698567 0.295545 2.138777 0.287259 0.115334 1.559781 0.596495 0.313394 0.028793 -0.000434 0.000000 -0.008759 11.425063 -0.000081 10.017346 1.000000 0.000000
1.000000 0.109688 0.053730 0.082888 0.206117 0.208582 0.194155 0.152529 0.136556 0.178798 0.195953 0.172656 1.743060 3.737826 1.996795 0.317503 0.506671 -0.400315 0.074116 0.200909 0.615227 0.541111 0.229365 13.347626 111.770844 345.520264 332.172638 109.409607 2.950588 1.025631 0.321335 3.801159 0.311111 0.206634 1.067809 0.981572 0.323038 0.047075 0.000435 0.000000 -0.016464 14.106459 -0.000830 16.298006 0.000000 0.000000
1.000000 0.130555 0.058722 0.090631 0.176350 0.185505 0.191841 0.162384 0.152023 0.169382 0.178474 0.089613 2.485772 5.412961 2.498588 0.173880 0.206219 -0.358457 0.061115 0.079250 0.275211 0.214096 0.089224 4.950256 121.620369 417.049377 412.099121 142.371170 1.455360 0.365547 0.192262 1.533852 0.139895 0.077954 0.705499 0.354303 0.175283 0.021802 0.000211 0.000000 -0.024235 13.988791 -0.000138 10.441637 1.000000 0.000000
1.000000 0.086083 0.046239 0.070809 0.172302 0.183724 0.149369 0.113110 0.116014 0.160638 0.175365 0.177832 1.825658 3.932601 1.946973 0.361653 0.525395 -0.360549 0.056145 0.171585 0.440129 0.374984 0.155618 9.987584 99.267242 363.461243 353.473663 118.870117 3.042972 0.593436 0.569815 1.922496 0.311709 0.163164 2.680014 0.495220 0.559803 0.036532 -0.000304 0.000000 -0.032742 9.084177 -0.000087 5.432669 1.000000 0.000000
1.000000 0.164138 0.080864 0.123867 0.299221 0.328142 0.339785 0.232086 0.210934 0.265640 0.292748 0.240507 1.525214 4.275503 2.000210 0.334676 0.752156 -0.465691 0.146374 0.181094 0.841395 0.696948 0.275978 2.496181 84.143456 273.745575 271.249390 94.477577 4.209009 0.820502 0.359856 4.535085 0.453694 0.187333 1.302716 0.657405 0.304327 0.034508 -0.000034 0.000000 -0.015486 3.227414 -0.000009 15.023130 1.000000 0.000000
1.000000 0.143669 0.063166 0.101494 0.244584 0.260656 0.274098 0.209211 0.181005 0.220304 0.240681 0.191062 1.996353 4.057599 2.454945 0.305685 0.573262 -0.457450 0.095791 0.169766 0.422718 0.327302 0.131323 1.765603 98.127228 357.999878 356.234283 122.744766 1.957262 0.525083 0.359248 2.021471 0.245086 0.144857 0.862206 0.419051 0.338300 0.029554 0.000508 0.000000 -0.026957 10.193243 0.000021 4.602234 4.000000 2.000000
1.000000 0.109920 0.060141 0.094399 0.246092 0.265115 0.251182 0.167109 0.152482 0.215135 0.238395 0.264368 1.528827 3.362991 1.953217 0.414412 0.838484 -0.453372 0.118022 0.222701 0.472239 0.357231 0.149233 1.765603 98.127228 357.999878 356.234283 122.744766 2.281372 0.547371 0.412475 2.468401 0.110562 0.201232 1.502296 0.535492 0.473152 0.029352 0.000405 -0.000815 -0.005693 8.538265 -0.000100 1.863390 2.000000 3.000000
1.000000 0.147672 0.076369 0.112442 0.273148 0.284424 0.323153 0.238894 0.185468 0.231196 0.255126 0.215882 1.795249 4.899547 2.278413 0.319185 0.663061 -0.488514 0.160849 0.210428 0.575990 0.403788 0.176014 3.771408 101.002014 312.127594 308.356201 108.298126 2.817813 1.042524 0.867533 2.856754 0.410870 0.247570 1.663597 1.031545 0.660238 0.058204 0.000408 0.000000 -0.008372 26.795341 -0.000080 10.279137 1.000000 0.000000
1.000000 0.158554 0.077324 0.117515 0.235869 0.250244 0.255931 0.196586 0.179775 0.213868 0.232485 0.141686 2.396381 5.693312 2.671949 0.224675 0.394622 -0.365387 0.106095 0.134304 0.338454 0.233376 0.094077 3.771408 101.002014 312.127594 308.356201 108.298126 1.664219 0.814481 0.371552 1.093587 0.165281 0.158936 0.990342 0.838931 0.394173 0.022003 0.000027 0.000000 -0.024766 18.662779 -0.000547 10.176525 1.000000 0.000000
1.000000 0.134694 0.079467 0.112241 0.257063 0.279210 0.309411 0.250940 0.174711 0.226892 0.251045 0.243322 1.666003 3.991509 2.272398 0.350628 0.762338 -0.465710 0.133123 0.197561 0.423344 0.287802 0.130618 10.713644 87.126427 138.022278 127.308632 42.314938 2.383036 0.580723 0.404572 2.267851 0.172791 0.155775 1.309611 0.520341 0.431044 0.029579 0.001186 0.000000 -0.024264 9.490528 0.000099 9.316950 0.000000 1.000000
1.000000 0.163620 0.086840 0.123339 0.275116 0.293412 0.347799 0.288066 0.198303 0.237553 0.261597 0.200082 1.620757 4.810803 2.149129 0.283707 0.605897 -0.475214 0.143228 0.192557 0.654241 0.509950 0.205929 11.067300 87.873390 151.867035 140.799728 46.331249 3.167794 1.177864 0.735843 3.712885 0.849642 0.385919 1.147909 1.051604 0.654955 0.048937 0.000028 0.000000 -0.023149 14.153595 0.000233 3.862962 4.000000 0.500000
1.000000 0.167712 0.101048 0.134089 0.261412 0.273712 0.349063 0.290376 0.199801 0.229918 0.247552 0.168413 2.095984 5.261642 2.670799 0.232671 0.491319 -0.438503 0.129140 0.162395 0.425344 0.309227 0.121405 9.653015 84.506149 144.574982 134.921967 44.666149 2.182065 0.797895 0.477980 1.617565 0.346069 0.224567 1.703414 0.783023 0.526378 0.041657 -0.000216 0.000000 -0.001651 24.069704 0.000116 6.152009 1.000000 0.000000
1.000000 0.090849 0.058992 0.083776 0.238187 0.257144 0.186992 0.125914 0.129773 0.210265 0.237857 0.305713 1.857837 4.061969 2.320822 0.478063 0.988070 -0.381469 0.182684 0.313943 0.608453 0.425769 0.248878 43.004410 155.995544 290.153625 247.149216 84.439629 3.274208 2.658081 2.148481 3.284167 0.466984 0.528262 2.296939 2.675254 2.109395 0.083706 0.001789 0.000000 -0.057291 48.122963 -0.000245 42.573467 0.000000 0.000000
1.000000 0.244149 0.116238 0.170108 0.336966 0.347144 0.374089 0.298458 0.278104 0.301712 0.321966 0.133435 2.332983 6.002433 3.046164 0.178136 0.364768 -0.383140 0.092424 0.129378 0.467116 0.369656 0.158486 12.036493 101.668556 246.628036 234.591537 79.714249 2.056596 0.642182 0.580385 0.992988 0.165856 0.216242 1.810189 0.633761 0.650601 0.024053 0.000689 0.000000 -0.004788 23.497948 0.000039 16.738882 0.000000 0.000000
1.000000 0.194652 0.091186 0.133414 0.281793 0.302703 0.335286 0.268636 0.232062 0.257374 0.276790 0.142032 1.769120 5.644136 2.280989 0.205946 0.395872 -0.425874 0.093443 0.130200 0.215469 0.122044 0.087205 12.036493 101.668556 246.628036 234.591537 79.714249 2.603674 0.638603 0.413071 0.943352 0.335077 0.226115 2.336736 0.706238 0.413290 0.023780 0.000134 0.000000 -0.018516 16.329975 0.000086 11.180340 0.000000 0.000000
1.000000 0.154767 0.093809 0.123032 0.207242 0.220129 0.256795 0.208106 0.173814 0.186657 0.200224 0.111279 2.511453 5.344738 2.814628 0.172271 0.284609 -0.353166 0.084037 0.108641 0.351828 0.266046 0.114766 6.938013 86.960869 259.299255 252.361237 81.591003 2.151698 0.738551 0.228814 1.508239 0.295344 0.145628 1.987934 0.778656 0.173500 0.026109 0.000534 0.000000 -0.010856 13.431713 0.000057 6.066758 4.000000 0.000000
1.000000 0.122575 0.063631 0.091199 0.222208 0.235737 0.262505 0.207244 0.151564 0.190101 0.211323 0.185253 1.932043 4.947638 2.313113 0.310181 0.552245 -0.486328 0.141958 0.175295 0.386238 0.242642 0.136956 22.285019 105.962761 185.959610 163.674591 55.302998 6.921721 2.004361 1.364582 3.880791 0.559541 0.623452 7.841957 1.938103 1.270368 0.032090 -0.000068 0.000000 -0.035095 21.930065 -0.000002 19.208153 0.000000 0.000000
1.000000 0.140369 0.078623 0.107861 0.251172 0.270025 0.294691 0.235176 0.174323 0.218031 0.242044 0.201328 1.815726 4.861756 2.257882 0.304305 0.610406 -0.453251 0.139831 0.189209 0.455206 0.315945 0.126419 22.285019 105.962761 185.959610 163.674591 55.302998 5.970047 1.321005 0.909144 4.045337 0.375887 0.265628 5.317275 1.296523 0.889608 0.027288 0.000210 0.000000 -0.013319 13.235019 -0.000003 20.318642 0.000000 0.000000
1.000000 0.099425 0.044206 0.073508 0.221088 0.242891 0.218047 0.156972 0.133424 0.195719 0.220538 0.238730 1.942042 3.950752 2.246876 0.419101 0.745724 -0.491632 0.141271 0.226614 0.580978 0.438865 0.170916 9.624068 113.559448 326.636627 317.012573 105.565758 3.167319 0.804684 0.466274 2.300647 0.254337 0.204782 2.000029 0.761664 0.452506 0.037865 0.000524 0.000000 -0.040115 12.477004 -0.000076 14.944984 0.000000 0.000000
1.000000 0.111608 0.050058 0.076012 0.194927 0.210301 0.230459 0.180572 0.139563 0.175320 0.193799 0.173164 1.536840 4.090158 1.732118 0.319982 0.508508 -0.500079 0.081171 0.152342 0.578961 0.498006 0.200264 6.557459 109.035767 332.139130 325.581665 108.150436 3.040212 1.107689 0.654851 2.103058 0.485007 0.178969 1.932063 1.097538 0.588248 0.066922 -0.000195 0.000000 -0.013751 29.532984 -0.000020 10.034662 1.000000 0.000000
0.000000 0.146129 0.080054 0.114866 0.291968 0.314403 0.326025 0.224145 0.194137 0.251260 0.279177 0.261883 1.743899 4.024464 2.227579 0.366112 0.829493 -0.481283 0.169210 0.275704 0.725072 0.556083 0.231256 0.569280 81.987480 258.567810 257.998535 88.108238 3.233613 1.420826 0.856328 4.045774 0.252766 0.367113 1.109612 1.440386 0.774095 0.047748 0.000915 0.000000 -0.023084 13.873328 -0.000217 54.673908 0.000000 0.000000
0.000000 0.147012 0.087544 0.123141 0.303467 0.330707 0.318555 0.218015 0.197194 0.266809 0.295068 0.284786 1.377664 3.587654 2.069246 0.386770 0.912356 -0.442642 0.162557 0.280796 0.698299 0.532621 0.224319 0.569280 81.987480 258.567810 257.998535 88.108238 3.466001 0.874564 0.583023 4.008283 0.363586 0.268677 1.803776 0.815963 0.564352 0.060764 0.000455 0.000000 -0.026841 14.079206 -0.000144 86.349579 0.000000 0.000000
0.000000 0.269628 0.149895 0.220943 0.594277 0.589320 0.475609 0.320109 0.349159 0.491635 0.540430 0.317923 0.563036 3.364769 1.712781 0.319954 1.032245 -0.323588 0.088798 0.187733 1.060255 0.959726 0.393206 0.623001 88.497154 256.369873 255.746872 91.600037 6.264359 1.502779 0.846553 6.154983 0.511447 0.388804 3.445833 1.665574 0.825212 0.076867 -0.000636 0.000000 -0.012709 12.083625 0.000213 151.346954 0.000000 0.000000
0.000000 0.169254 0.110760 0.145131 0.315571 0.335083 0.331971 0.238449 0.216653 0.274164 0.303181 0.263387 1.063607 3.741907 1.684219 0.314624 0.834934 -0.391542 0.145087 0.232743 0.786701 0.628468 0.257156 1.328468 90.531708 289.922180 288.593719 98.936371 4.088388 2.185491 1.556662 3.020012 0.497756 0.473785 3.096943 2.232289 1.462039 0.074292 -0.000300 0.000000 -0.035000 29.619831 -0.000403 131.985367 0.000000 0.000000
1.000000 0.149660 0.084463 0.116956 0.218126 0.230439 0.251922 0.186105 0.177095 0.195783 0.210759 0.133654 1.756098 5.252012 2.050447 0.210084 0.365562 -0.367499 0.088188 0.102243 0.320231 0.232042 0.101016 8.031802 92.534416 274.689362 266.657562 87.469124 1.721919 0.412367 0.209146 1.850921 0.154918 0.088226 0.697685 0.332672 0.213386 0.018677 0.000934 0.000000 -0.008884 6.386330 0.000076 5.432669 2.000000 0.000000
